replicate,task,model
317,bbh,DeepSeek-R1-0528-Qwen3-8B
317,finqa,Fin-R1
317,medqa,Qwen3-8B
318,mmlupro,gemma-2-9b-it
318,livecodebench,Llama-3.1-8B-UltraMedical
318,math500,DeepSeek-R1-0528-Qwen3-8B
318,bbh,NVIDIA-Nemotron-Nano-9B-v2
318,korbench,Llama-3.1-8B-Instruct
318,meld,Qwen2.5-Coder-7B-Instruct
318,finqa,Fin-R1
318,medqa,Qwen3-8B
319,mmlupro,gemma-2-9b-it
319,livecodebench,Llama-3.1-8B-UltraMedical
319,math500,NVIDIA-Nemotron-Nano-9B-v2
319,korbench,Llama-3.1-8B-Instruct
319,meld,Qwen2.5-Coder-7B-Instruct
319,finqa,Fin-R1
319,bbh,DeepSeek-R1-0528-Qwen3-8B
319,medqa,Qwen3-8B
320,mmlupro,gemma-2-9b-it
320,livecodebench,Llama-3.1-8B-UltraMedical
320,math500,DeepSeek-R1-0528-Qwen3-8B
320,bbh,NVIDIA-Nemotron-Nano-9B-v2
320,korbench,Llama-3.1-8B-Instruct
320,meld,Qwen2.5-Coder-7B-Instruct
320,finqa,Fin-R1
320,medqa,Qwen3-8B
321,mmlupro,Qwen2.5-Coder-7B-Instruct
321,livecodebench,Llama-3.1-8B-UltraMedical
321,meld,gemma-2-9b-it
321,math500,DeepSeek-R1-0528-Qwen3-8B
321,bbh,NVIDIA-Nemotron-Nano-9B-v2
321,korbench,Llama-3.1-8B-Instruct
321,finqa,Fin-R1
321,medqa,Qwen3-8B
322,mmlupro,Llama-3.1-8B-Instruct
322,medqa,Qwen3-8B
322,livecodebench,Llama-3.1-8B-UltraMedical
322,meld,gemma-2-9b-it
322,math500,DeepSeek-R1-0528-Qwen3-8B
322,bbh,NVIDIA-Nemotron-Nano-9B-v2
322,finqa,Fin-R1
322,korbench,Qwen2.5-Coder-7B-Instruct
323,mmlupro,Llama-3.1-8B-Instruct
323,medqa,Qwen3-8B
323,livecodebench,Llama-3.1-8B-UltraMedical
323,meld,gemma-2-9b-it
323,math500,DeepSeek-R1-0528-Qwen3-8B
323,bbh,NVIDIA-Nemotron-Nano-9B-v2
323,finqa,Fin-R1
323,korbench,Qwen2.5-Coder-7B-Instruct
324,mmlupro,Qwen2.5-Coder-7B-Instruct
324,livecodebench,Llama-3.1-8B-UltraMedical
324,math500,NVIDIA-Nemotron-Nano-9B-v2
324,meld,gemma-2-9b-it
324,korbench,Llama-3.1-8B-Instruct
324,bbh,DeepSeek-R1-0528-Qwen3-8B
324,finqa,Fin-R1
324,medqa,Qwen3-8B
325,mmlupro,Llama-3.1-8B-Instruct
325,korbench,Qwen2.5-Coder-7B-Instruct
325,livecodebench,Llama-3.1-8B-UltraMedical
325,math500,NVIDIA-Nemotron-Nano-9B-v2
325,meld,gemma-2-9b-it
325,bbh,DeepSeek-R1-0528-Qwen3-8B
325,finqa,Fin-R1
325,medqa,Qwen3-8B
326,finqa,NVIDIA-Nemotron-Nano-9B-v2
326,livecodebench,Llama-3.1-8B-Instruct
326,math500,Qwen3-8B
326,medqa,Llama-3.1-8B-UltraMedical
326,meld,gemma-2-9b-it
326,bbh,DeepSeek-R1-0528-Qwen3-8B
326,mmlupro,Fin-R1
326,korbench,Qwen2.5-Coder-7B-Instruct
327,mmlupro,gemma-2-9b-it
327,livecodebench,Llama-3.1-8B-Instruct
327,math500,DeepSeek-R1-0528-Qwen3-8B
327,bbh,NVIDIA-Nemotron-Nano-9B-v2
327,meld,Qwen2.5-Coder-7B-Instruct
327,finqa,Fin-R1
327,korbench,Llama-3.1-8B-UltraMedical
327,medqa,Qwen3-8B
328,mmlupro,Llama-3.1-8B-Instruct
328,medqa,Qwen3-8B
328,livecodebench,Llama-3.1-8B-UltraMedical
328,meld,gemma-2-9b-it
328,math500,DeepSeek-R1-0528-Qwen3-8B
328,bbh,NVIDIA-Nemotron-Nano-9B-v2
328,finqa,Fin-R1
328,korbench,Qwen2.5-Coder-7B-Instruct
329,mmlupro,Qwen2.5-Coder-7B-Instruct
329,livecodebench,Llama-3.1-8B-UltraMedical
329,meld,gemma-2-9b-it
329,math500,DeepSeek-R1-0528-Qwen3-8B
329,bbh,NVIDIA-Nemotron-Nano-9B-v2
329,korbench,Llama-3.1-8B-Instruct
329,finqa,Fin-R1
329,medqa,Qwen3-8B
330,mmlupro,gemma-2-9b-it
330,livecodebench,Llama-3.1-8B-UltraMedical
330,math500,NVIDIA-Nemotron-Nano-9B-v2
330,korbench,Llama-3.1-8B-Instruct
330,meld,Qwen2.5-Coder-7B-Instruct
330,finqa,Fin-R1
330,bbh,DeepSeek-R1-0528-Qwen3-8B
330,medqa,Qwen3-8B
331,mmlupro,gemma-2-9b-it
331,livecodebench,Llama-3.1-8B-UltraMedical
331,math500,NVIDIA-Nemotron-Nano-9B-v2
331,korbench,Llama-3.1-8B-Instruct
331,meld,Qwen2.5-Coder-7B-Instruct
331,finqa,Fin-R1
331,bbh,DeepSeek-R1-0528-Qwen3-8B
331,medqa,Qwen3-8B
332,mmlupro,gemma-2-9b-it
332,livecodebench,Llama-3.1-8B-UltraMedical
332,math500,NVIDIA-Nemotron-Nano-9B-v2
332,korbench,Llama-3.1-8B-Instruct
332,meld,Qwen2.5-Coder-7B-Instruct
332,finqa,Fin-R1
332,bbh,DeepSeek-R1-0528-Qwen3-8B
332,medqa,Qwen3-8B
333,mmlupro,Qwen2.5-Coder-7B-Instruct
333,livecodebench,Llama-3.1-8B-UltraMedical
333,math500,NVIDIA-Nemotron-Nano-9B-v2
333,meld,gemma-2-9b-it
333,korbench,Llama-3.1-8B-Instruct
333,bbh,DeepSeek-R1-0528-Qwen3-8B
333,finqa,Fin-R1
333,medqa,Qwen3-8B
334,mmlupro,Qwen2.5-Coder-7B-Instruct
334,livecodebench,Llama-3.1-8B-UltraMedical
334,math500,NVIDIA-Nemotron-Nano-9B-v2
334,meld,gemma-2-9b-it
334,korbench,Llama-3.1-8B-Instruct
334,bbh,DeepSeek-R1-0528-Qwen3-8B
334,finqa,Fin-R1
334,medqa,Qwen3-8B
335,mmlupro,gemma-2-9b-it
335,livecodebench,Llama-3.1-8B-UltraMedical
335,math500,DeepSeek-R1-0528-Qwen3-8B
335,bbh,NVIDIA-Nemotron-Nano-9B-v2
335,korbench,Llama-3.1-8B-Instruct
335,meld,Qwen2.5-Coder-7B-Instruct
335,finqa,Fin-R1
335,medqa,Qwen3-8B
336,mmlupro,gemma-2-9b-it
336,livecodebench,Llama-3.1-8B-UltraMedical
336,math500,NVIDIA-Nemotron-Nano-9B-v2
336,korbench,Llama-3.1-8B-Instruct
336,meld,Qwen2.5-Coder-7B-Instruct
336,finqa,Fin-R1
336,bbh,DeepSeek-R1-0528-Qwen3-8B
336,medqa,Qwen3-8B
337,mmlupro,Llama-3.1-8B-Instruct
337,korbench,Qwen2.5-Coder-7B-Instruct
337,livecodebench,Llama-3.1-8B-UltraMedical
337,math500,NVIDIA-Nemotron-Nano-9B-v2
337,meld,gemma-2-9b-it
337,bbh,DeepSeek-R1-0528-Qwen3-8B
337,finqa,Fin-R1
337,medqa,Qwen3-8B
338,mmlupro,Llama-3.1-8B-Instruct
338,medqa,Qwen3-8B
338,livecodebench,Llama-3.1-8B-UltraMedical
338,meld,gemma-2-9b-it
338,math500,DeepSeek-R1-0528-Qwen3-8B
338,bbh,NVIDIA-Nemotron-Nano-9B-v2
338,finqa,Fin-R1
338,korbench,Qwen2.5-Coder-7B-Instruct
339,mmlupro,gemma-2-9b-it
339,livecodebench,Llama-3.1-8B-UltraMedical
339,math500,DeepSeek-R1-0528-Qwen3-8B
339,bbh,NVIDIA-Nemotron-Nano-9B-v2
339,korbench,Llama-3.1-8B-Instruct
339,meld,Qwen2.5-Coder-7B-Instruct
339,finqa,Fin-R1
339,medqa,Qwen3-8B
340,mmlupro,Qwen2.5-Coder-7B-Instruct
340,livecodebench,Llama-3.1-8B-UltraMedical
340,math500,NVIDIA-Nemotron-Nano-9B-v2
340,meld,gemma-2-9b-it
340,korbench,Llama-3.1-8B-Instruct
340,bbh,DeepSeek-R1-0528-Qwen3-8B
340,finqa,Fin-R1
340,medqa,Qwen3-8B
341,mmlupro,Llama-3.1-8B-Instruct
341,medqa,Qwen3-8B
341,livecodebench,Llama-3.1-8B-UltraMedical
341,meld,gemma-2-9b-it
341,math500,DeepSeek-R1-0528-Qwen3-8B
341,bbh,NVIDIA-Nemotron-Nano-9B-v2
341,finqa,Fin-R1
341,korbench,Qwen2.5-Coder-7B-Instruct
342,mmlupro,gemma-2-9b-it
342,livecodebench,Llama-3.1-8B-Instruct
342,math500,DeepSeek-R1-0528-Qwen3-8B
342,bbh,NVIDIA-Nemotron-Nano-9B-v2
342,meld,Qwen2.5-Coder-7B-Instruct
342,finqa,Fin-R1
342,korbench,Llama-3.1-8B-UltraMedical
342,medqa,Qwen3-8B
343,mmlupro,gemma-2-9b-it
343,livecodebench,Llama-3.1-8B-UltraMedical
343,math500,NVIDIA-Nemotron-Nano-9B-v2
343,korbench,Llama-3.1-8B-Instruct
343,meld,Qwen2.5-Coder-7B-Instruct
343,finqa,Fin-R1
343,bbh,DeepSeek-R1-0528-Qwen3-8B
343,medqa,Qwen3-8B
344,mmlupro,gemma-2-9b-it
344,livecodebench,Llama-3.1-8B-UltraMedical
344,math500,DeepSeek-R1-0528-Qwen3-8B
344,bbh,NVIDIA-Nemotron-Nano-9B-v2
344,korbench,Llama-3.1-8B-Instruct
344,meld,Qwen2.5-Coder-7B-Instruct
344,finqa,Fin-R1
344,medqa,Qwen3-8B
345,mmlupro,gemma-2-9b-it
345,livecodebench,Llama-3.1-8B-UltraMedical
345,math500,NVIDIA-Nemotron-Nano-9B-v2
345,korbench,Llama-3.1-8B-Instruct
345,meld,Qwen2.5-Coder-7B-Instruct
345,finqa,Fin-R1
345,bbh,DeepSeek-R1-0528-Qwen3-8B
345,medqa,Qwen3-8B
346,mmlupro,Llama-3.1-8B-Instruct
346,korbench,Qwen2.5-Coder-7B-Instruct
346,livecodebench,Llama-3.1-8B-UltraMedical
346,math500,NVIDIA-Nemotron-Nano-9B-v2
346,meld,gemma-2-9b-it
346,bbh,DeepSeek-R1-0528-Qwen3-8B
346,finqa,Fin-R1
346,medqa,Qwen3-8B
347,mmlupro,gemma-2-9b-it
347,livecodebench,Llama-3.1-8B-Instruct
347,math500,DeepSeek-R1-0528-Qwen3-8B
347,bbh,NVIDIA-Nemotron-Nano-9B-v2
347,meld,Qwen2.5-Coder-7B-Instruct
347,finqa,Fin-R1
347,korbench,Llama-3.1-8B-UltraMedical
347,medqa,Qwen3-8B
348,mmlupro,Llama-3.1-8B-Instruct
348,korbench,Qwen2.5-Coder-7B-Instruct
348,livecodebench,Llama-3.1-8B-UltraMedical
348,math500,NVIDIA-Nemotron-Nano-9B-v2
348,meld,gemma-2-9b-it
348,bbh,DeepSeek-R1-0528-Qwen3-8B
348,finqa,Fin-R1
348,medqa,Qwen3-8B
349,mmlupro,Qwen2.5-Coder-7B-Instruct
349,livecodebench,Llama-3.1-8B-UltraMedical
349,math500,NVIDIA-Nemotron-Nano-9B-v2
349,meld,gemma-2-9b-it
349,korbench,Llama-3.1-8B-Instruct
349,bbh,DeepSeek-R1-0528-Qwen3-8B
349,finqa,Fin-R1
349,medqa,Qwen3-8B
350,mmlupro,gemma-2-9b-it
350,livecodebench,Llama-3.1-8B-UltraMedical
350,math500,NVIDIA-Nemotron-Nano-9B-v2
350,korbench,Llama-3.1-8B-Instruct
350,meld,Qwen2.5-Coder-7B-Instruct
350,finqa,Fin-R1
350,bbh,DeepSeek-R1-0528-Qwen3-8B
350,medqa,Qwen3-8B
351,mmlupro,gemma-2-9b-it
351,livecodebench,Llama-3.1-8B-UltraMedical
351,math500,DeepSeek-R1-0528-Qwen3-8B
351,bbh,NVIDIA-Nemotron-Nano-9B-v2
351,korbench,Llama-3.1-8B-Instruct
351,meld,Qwen2.5-Coder-7B-Instruct
351,finqa,Fin-R1
351,medqa,Qwen3-8B
352,mmlupro,gemma-2-9b-it
352,livecodebench,Llama-3.1-8B-UltraMedical
352,math500,DeepSeek-R1-0528-Qwen3-8B
352,bbh,NVIDIA-Nemotron-Nano-9B-v2
352,korbench,Llama-3.1-8B-Instruct
352,meld,Qwen2.5-Coder-7B-Instruct
352,finqa,Fin-R1
352,medqa,Qwen3-8B
353,mmlupro,Llama-3.1-8B-Instruct
353,korbench,Qwen2.5-Coder-7B-Instruct
353,livecodebench,Llama-3.1-8B-UltraMedical
353,math500,NVIDIA-Nemotron-Nano-9B-v2
353,meld,gemma-2-9b-it
353,bbh,DeepSeek-R1-0528-Qwen3-8B
353,finqa,Fin-R1
353,medqa,Qwen3-8B
354,mmlupro,gemma-2-9b-it
354,livecodebench,Llama-3.1-8B-UltraMedical
354,math500,DeepSeek-R1-0528-Qwen3-8B
354,bbh,NVIDIA-Nemotron-Nano-9B-v2
354,korbench,Llama-3.1-8B-Instruct
354,meld,Qwen2.5-Coder-7B-Instruct
354,finqa,Fin-R1
354,medqa,Qwen3-8B
355,mmlupro,Llama-3.1-8B-Instruct
355,medqa,NVIDIA-Nemotron-Nano-9B-v2
355,math500,Qwen3-8B
355,livecodebench,Llama-3.1-8B-UltraMedical
355,meld,gemma-2-9b-it
355,bbh,DeepSeek-R1-0528-Qwen3-8B
355,finqa,Fin-R1
355,korbench,Qwen2.5-Coder-7B-Instruct
356,mmlupro,gemma-2-9b-it
356,livecodebench,Llama-3.1-8B-UltraMedical
356,math500,NVIDIA-Nemotron-Nano-9B-v2
356,korbench,Llama-3.1-8B-Instruct
356,meld,Qwen2.5-Coder-7B-Instruct
356,finqa,Fin-R1
356,bbh,DeepSeek-R1-0528-Qwen3-8B
356,medqa,Qwen3-8B
357,medqa,NVIDIA-Nemotron-Nano-9B-v2
357,mmlupro,gemma-2-9b-it
357,math500,Qwen3-8B
357,livecodebench,Llama-3.1-8B-UltraMedical
357,korbench,Llama-3.1-8B-Instruct
357,meld,Qwen2.5-Coder-7B-Instruct
357,finqa,Fin-R1
357,bbh,DeepSeek-R1-0528-Qwen3-8B
358,mmlupro,gemma-2-9b-it
358,livecodebench,Llama-3.1-8B-UltraMedical
358,math500,DeepSeek-R1-0528-Qwen3-8B
358,bbh,NVIDIA-Nemotron-Nano-9B-v2
358,korbench,Llama-3.1-8B-Instruct
358,meld,Qwen2.5-Coder-7B-Instruct
358,finqa,Fin-R1
358,medqa,Qwen3-8B
359,mmlupro,gemma-2-9b-it
359,livecodebench,Llama-3.1-8B-UltraMedical
359,math500,DeepSeek-R1-0528-Qwen3-8B
359,bbh,NVIDIA-Nemotron-Nano-9B-v2
359,korbench,Llama-3.1-8B-Instruct
359,meld,Qwen2.5-Coder-7B-Instruct
359,finqa,Fin-R1
359,medqa,Qwen3-8B
360,mmlupro,gemma-2-9b-it
360,livecodebench,Llama-3.1-8B-UltraMedical
360,math500,NVIDIA-Nemotron-Nano-9B-v2
360,korbench,Llama-3.1-8B-Instruct
360,meld,Qwen2.5-Coder-7B-Instruct
360,finqa,Fin-R1
360,bbh,DeepSeek-R1-0528-Qwen3-8B
360,medqa,Qwen3-8B
361,mmlupro,Qwen2.5-Coder-7B-Instruct
361,livecodebench,Llama-3.1-8B-UltraMedical
361,math500,NVIDIA-Nemotron-Nano-9B-v2
361,meld,gemma-2-9b-it
361,korbench,Llama-3.1-8B-Instruct
361,bbh,DeepSeek-R1-0528-Qwen3-8B
361,finqa,Fin-R1
361,medqa,Qwen3-8B
362,mmlupro,gemma-2-9b-it
362,livecodebench,Llama-3.1-8B-UltraMedical
362,math500,DeepSeek-R1-0528-Qwen3-8B
362,bbh,NVIDIA-Nemotron-Nano-9B-v2
362,korbench,Llama-3.1-8B-Instruct
362,meld,Qwen2.5-Coder-7B-Instruct
362,finqa,Fin-R1
362,medqa,Qwen3-8B
363,mmlupro,Qwen2.5-Coder-7B-Instruct
363,livecodebench,Llama-3.1-8B-UltraMedical
363,meld,gemma-2-9b-it
363,math500,DeepSeek-R1-0528-Qwen3-8B
363,bbh,NVIDIA-Nemotron-Nano-9B-v2
363,korbench,Llama-3.1-8B-Instruct
363,finqa,Fin-R1
363,medqa,Qwen3-8B
364,mmlupro,NVIDIA-Nemotron-Nano-9B-v2
364,math500,Qwen3-8B
364,livecodebench,Llama-3.1-8B-UltraMedical
364,korbench,gemma-2-9b-it
364,meld,Qwen2.5-Coder-7B-Instruct
364,bbh,DeepSeek-R1-0528-Qwen3-8B
364,finqa,Fin-R1
364,medqa,Llama-3.1-8B-Instruct
365,mmlupro,Qwen2.5-Coder-7B-Instruct
365,livecodebench,Llama-3.1-8B-UltraMedical
365,meld,gemma-2-9b-it
365,math500,DeepSeek-R1-0528-Qwen3-8B
365,bbh,NVIDIA-Nemotron-Nano-9B-v2
365,korbench,Llama-3.1-8B-Instruct
365,finqa,Fin-R1
365,medqa,Qwen3-8B
366,mmlupro,Llama-3.1-8B-Instruct
366,korbench,Qwen2.5-Coder-7B-Instruct
366,livecodebench,Llama-3.1-8B-UltraMedical
366,math500,NVIDIA-Nemotron-Nano-9B-v2
366,meld,gemma-2-9b-it
366,bbh,DeepSeek-R1-0528-Qwen3-8B
366,finqa,Fin-R1
366,medqa,Qwen3-8B
367,mmlupro,gemma-2-9b-it
367,livecodebench,Llama-3.1-8B-UltraMedical
367,math500,DeepSeek-R1-0528-Qwen3-8B
367,bbh,NVIDIA-Nemotron-Nano-9B-v2
367,korbench,Llama-3.1-8B-Instruct
367,meld,Qwen2.5-Coder-7B-Instruct
367,finqa,Fin-R1
367,medqa,Qwen3-8B
368,mmlupro,gemma-2-9b-it
368,livecodebench,Llama-3.1-8B-UltraMedical
368,math500,NVIDIA-Nemotron-Nano-9B-v2
368,korbench,Llama-3.1-8B-Instruct
368,meld,Qwen2.5-Coder-7B-Instruct
368,finqa,Fin-R1
368,bbh,DeepSeek-R1-0528-Qwen3-8B
368,medqa,Qwen3-8B
369,finqa,NVIDIA-Nemotron-Nano-9B-v2
369,math500,Qwen3-8B
369,livecodebench,Llama-3.1-8B-UltraMedical
369,meld,gemma-2-9b-it
369,bbh,DeepSeek-R1-0528-Qwen3-8B
369,mmlupro,Fin-R1
369,korbench,Qwen2.5-Coder-7B-Instruct
369,medqa,Llama-3.1-8B-Instruct
370,mmlupro,gemma-2-9b-it
370,livecodebench,Llama-3.1-8B-UltraMedical
370,math500,DeepSeek-R1-0528-Qwen3-8B
370,bbh,NVIDIA-Nemotron-Nano-9B-v2
370,korbench,Llama-3.1-8B-Instruct
370,meld,Qwen2.5-Coder-7B-Instruct
370,finqa,Fin-R1
370,medqa,Qwen3-8B
371,mmlupro,gemma-2-9b-it
371,livecodebench,Llama-3.1-8B-UltraMedical
371,math500,DeepSeek-R1-0528-Qwen3-8B
371,bbh,NVIDIA-Nemotron-Nano-9B-v2
371,korbench,Llama-3.1-8B-Instruct
371,meld,Qwen2.5-Coder-7B-Instruct
371,finqa,Fin-R1
371,medqa,Qwen3-8B
372,mmlupro,gemma-2-9b-it
372,livecodebench,Llama-3.1-8B-UltraMedical
372,math500,NVIDIA-Nemotron-Nano-9B-v2
372,korbench,Llama-3.1-8B-Instruct
372,meld,Qwen2.5-Coder-7B-Instruct
372,finqa,Fin-R1
372,bbh,DeepSeek-R1-0528-Qwen3-8B
372,medqa,Qwen3-8B
373,mmlupro,gemma-2-9b-it
373,livecodebench,Llama-3.1-8B-UltraMedical
373,math500,DeepSeek-R1-0528-Qwen3-8B
373,bbh,NVIDIA-Nemotron-Nano-9B-v2
373,korbench,Llama-3.1-8B-Instruct
373,meld,Qwen2.5-Coder-7B-Instruct
373,finqa,Fin-R1
373,medqa,Qwen3-8B
374,mmlupro,gemma-2-9b-it
374,livecodebench,Llama-3.1-8B-UltraMedical
374,math500,NVIDIA-Nemotron-Nano-9B-v2
374,korbench,Llama-3.1-8B-Instruct
374,meld,Qwen2.5-Coder-7B-Instruct
374,finqa,Fin-R1
374,bbh,DeepSeek-R1-0528-Qwen3-8B
374,medqa,Qwen3-8B
375,mmlupro,NVIDIA-Nemotron-Nano-9B-v2
375,math500,Qwen3-8B
375,livecodebench,Llama-3.1-8B-UltraMedical
375,meld,gemma-2-9b-it
375,bbh,DeepSeek-R1-0528-Qwen3-8B
375,finqa,Fin-R1
375,korbench,Qwen2.5-Coder-7B-Instruct
375,medqa,Llama-3.1-8B-Instruct
376,mmlupro,Qwen2.5-Coder-7B-Instruct
376,livecodebench,Llama-3.1-8B-UltraMedical
376,math500,NVIDIA-Nemotron-Nano-9B-v2
376,meld,gemma-2-9b-it
376,korbench,Llama-3.1-8B-Instruct
376,bbh,DeepSeek-R1-0528-Qwen3-8B
376,finqa,Fin-R1
376,medqa,Qwen3-8B
377,mmlupro,gemma-2-9b-it
377,livecodebench,Llama-3.1-8B-UltraMedical
377,math500,DeepSeek-R1-0528-Qwen3-8B
377,bbh,NVIDIA-Nemotron-Nano-9B-v2
377,korbench,Llama-3.1-8B-Instruct
377,meld,Qwen2.5-Coder-7B-Instruct
377,finqa,Fin-R1
377,medqa,Qwen3-8B
378,mmlupro,Llama-3.1-8B-Instruct
378,medqa,Qwen3-8B
378,livecodebench,Llama-3.1-8B-UltraMedical
378,meld,gemma-2-9b-it
378,math500,DeepSeek-R1-0528-Qwen3-8B
378,bbh,NVIDIA-Nemotron-Nano-9B-v2
378,finqa,Fin-R1
378,korbench,Qwen2.5-Coder-7B-Instruct
379,mmlupro,Qwen2.5-Coder-7B-Instruct
379,livecodebench,Llama-3.1-8B-UltraMedical
379,meld,gemma-2-9b-it
379,math500,DeepSeek-R1-0528-Qwen3-8B
379,bbh,NVIDIA-Nemotron-Nano-9B-v2
379,korbench,Llama-3.1-8B-Instruct
379,finqa,Fin-R1
379,medqa,Qwen3-8B
380,mmlupro,Llama-3.1-8B-Instruct
380,medqa,Qwen3-8B
380,livecodebench,Llama-3.1-8B-UltraMedical
380,meld,gemma-2-9b-it
380,math500,DeepSeek-R1-0528-Qwen3-8B
380,bbh,NVIDIA-Nemotron-Nano-9B-v2
380,finqa,Fin-R1
380,korbench,Qwen2.5-Coder-7B-Instruct
381,medqa,NVIDIA-Nemotron-Nano-9B-v2
381,mmlupro,gemma-2-9b-it
381,math500,Qwen3-8B
381,livecodebench,Llama-3.1-8B-UltraMedical
381,korbench,Llama-3.1-8B-Instruct
381,meld,Qwen2.5-Coder-7B-Instruct
381,finqa,Fin-R1
381,bbh,DeepSeek-R1-0528-Qwen3-8B
382,mmlupro,gemma-2-9b-it
382,livecodebench,Llama-3.1-8B-UltraMedical
382,math500,DeepSeek-R1-0528-Qwen3-8B
382,bbh,NVIDIA-Nemotron-Nano-9B-v2
382,korbench,Llama-3.1-8B-Instruct
382,meld,Qwen2.5-Coder-7B-Instruct
382,finqa,Fin-R1
382,medqa,Qwen3-8B
383,mmlupro,Llama-3.1-8B-Instruct
383,medqa,Qwen3-8B
383,livecodebench,Llama-3.1-8B-UltraMedical
383,meld,gemma-2-9b-it
383,math500,DeepSeek-R1-0528-Qwen3-8B
383,bbh,NVIDIA-Nemotron-Nano-9B-v2
383,finqa,Fin-R1
383,korbench,Qwen2.5-Coder-7B-Instruct
384,mmlupro,gemma-2-9b-it
384,livecodebench,Llama-3.1-8B-UltraMedical
384,math500,DeepSeek-R1-0528-Qwen3-8B
384,bbh,NVIDIA-Nemotron-Nano-9B-v2
384,korbench,Llama-3.1-8B-Instruct
384,meld,Qwen2.5-Coder-7B-Instruct
384,finqa,Fin-R1
384,medqa,Qwen3-8B
385,medqa,NVIDIA-Nemotron-Nano-9B-v2
385,mmlupro,gemma-2-9b-it
385,math500,Qwen3-8B
385,livecodebench,Llama-3.1-8B-UltraMedical
385,korbench,Llama-3.1-8B-Instruct
385,meld,Qwen2.5-Coder-7B-Instruct
385,finqa,Fin-R1
385,bbh,DeepSeek-R1-0528-Qwen3-8B
386,mmlupro,Llama-3.1-8B-Instruct
386,korbench,Qwen2.5-Coder-7B-Instruct
386,livecodebench,Llama-3.1-8B-UltraMedical
386,math500,NVIDIA-Nemotron-Nano-9B-v2
386,meld,gemma-2-9b-it
386,bbh,DeepSeek-R1-0528-Qwen3-8B
386,finqa,Fin-R1
386,medqa,Qwen3-8B
387,medqa,NVIDIA-Nemotron-Nano-9B-v2
387,mmlupro,gemma-2-9b-it
387,math500,Qwen3-8B
387,livecodebench,Llama-3.1-8B-UltraMedical
387,korbench,Llama-3.1-8B-Instruct
387,meld,Qwen2.5-Coder-7B-Instruct
387,finqa,Fin-R1
387,bbh,DeepSeek-R1-0528-Qwen3-8B
388,mmlupro,gemma-2-9b-it
388,livecodebench,Llama-3.1-8B-UltraMedical
388,math500,DeepSeek-R1-0528-Qwen3-8B
388,bbh,NVIDIA-Nemotron-Nano-9B-v2
388,korbench,Llama-3.1-8B-Instruct
388,meld,Qwen2.5-Coder-7B-Instruct
388,finqa,Fin-R1
388,medqa,Qwen3-8B
389,mmlupro,gemma-2-9b-it
389,livecodebench,Llama-3.1-8B-UltraMedical
389,math500,DeepSeek-R1-0528-Qwen3-8B
389,bbh,NVIDIA-Nemotron-Nano-9B-v2
389,korbench,Llama-3.1-8B-Instruct
389,meld,Qwen2.5-Coder-7B-Instruct
389,finqa,Fin-R1
389,medqa,Qwen3-8B
390,mmlupro,gemma-2-9b-it
390,livecodebench,Llama-3.1-8B-UltraMedical
390,math500,DeepSeek-R1-0528-Qwen3-8B
390,bbh,NVIDIA-Nemotron-Nano-9B-v2
390,korbench,Llama-3.1-8B-Instruct
390,meld,Qwen2.5-Coder-7B-Instruct
390,finqa,Fin-R1
390,medqa,Qwen3-8B
391,mmlupro,Llama-3.1-8B-Instruct
391,medqa,Qwen3-8B
391,livecodebench,Llama-3.1-8B-UltraMedical
391,meld,gemma-2-9b-it
391,math500,DeepSeek-R1-0528-Qwen3-8B
391,bbh,NVIDIA-Nemotron-Nano-9B-v2
391,finqa,Fin-R1
391,korbench,Qwen2.5-Coder-7B-Instruct
392,livecodebench,Llama-3.1-8B-Instruct
392,mmlupro,Qwen2.5-Coder-7B-Instruct
392,math500,NVIDIA-Nemotron-Nano-9B-v2
392,meld,gemma-2-9b-it
392,bbh,DeepSeek-R1-0528-Qwen3-8B
392,finqa,Fin-R1
392,korbench,Llama-3.1-8B-UltraMedical
392,medqa,Qwen3-8B
393,mmlupro,Llama-3.1-8B-Instruct
393,korbench,Qwen2.5-Coder-7B-Instruct
393,livecodebench,Llama-3.1-8B-UltraMedical
393,math500,NVIDIA-Nemotron-Nano-9B-v2
393,meld,gemma-2-9b-it
393,bbh,DeepSeek-R1-0528-Qwen3-8B
393,finqa,Fin-R1
393,medqa,Qwen3-8B
394,mmlupro,Qwen2.5-Coder-7B-Instruct
394,livecodebench,Llama-3.1-8B-UltraMedical
394,math500,NVIDIA-Nemotron-Nano-9B-v2
394,meld,gemma-2-9b-it
394,korbench,Llama-3.1-8B-Instruct
394,bbh,DeepSeek-R1-0528-Qwen3-8B
394,finqa,Fin-R1
394,medqa,Qwen3-8B
395,mmlupro,gemma-2-9b-it
395,livecodebench,Llama-3.1-8B-UltraMedical
395,math500,NVIDIA-Nemotron-Nano-9B-v2
395,korbench,Llama-3.1-8B-Instruct
395,meld,Qwen2.5-Coder-7B-Instruct
395,finqa,Fin-R1
395,bbh,DeepSeek-R1-0528-Qwen3-8B
395,medqa,Qwen3-8B
396,mmlupro,gemma-2-9b-it
396,livecodebench,Llama-3.1-8B-UltraMedical
396,math500,NVIDIA-Nemotron-Nano-9B-v2
396,korbench,Llama-3.1-8B-Instruct
396,meld,Qwen2.5-Coder-7B-Instruct
396,finqa,Fin-R1
396,bbh,DeepSeek-R1-0528-Qwen3-8B
396,medqa,Qwen3-8B
397,mmlupro,gemma-2-9b-it
